date,cash,portfolio_value
2017-05-24,632757.4154064999,967857.4154064999
2017-05-25,836740.8627714998,968940.8627714998
2017-05-26,896148.6704964997,967748.6704964997
2017-05-29,896148.6704964997,966748.6704964997
2017-05-30,813019.9748464997,966619.9748464997
2017-05-31,744614.0722814997,965414.0722814997
2017-06-01,664890.6485014998,968190.6485014998
2017-06-02,640337.2101364997,966737.2101364997
2017-06-05,640337.2101364997,963337.2101364997
2017-06-06,640337.2101364997,960137.2101364997
2017-06-07,721611.0849064997,964811.0849064997
2017-06-08,791402.7783514997,966702.7783514997
2017-06-09,791402.7783514997,970802.7783514997
2017-06-12,791402.7783514997,969502.7783514997
2017-06-13,874873.2443314997,968773.2443314997
2017-06-14,968527.9059214997,968527.9059214997
2017-06-15,968527.9059214997,968527.9059214997
2017-06-16,968527.9059214997,968527.9059214997
2017-06-19,968527.9059214997,968527.9059214997
2017-06-20,968527.9059214997,968527.9059214997
2017-06-21,968527.9059214997,968527.9059214997
2017-06-22,968527.9059214997,968527.9059214997
2017-06-23,968527.9059214997,968527.9059214997
2017-06-26,968527.9059214997,968527.9059214997
2017-06-27,913442.6256714998,967042.6256714998
2017-06-28,913442.6256714998,963442.6256714998
2017-06-29,786591.7910964998,967591.7910964998
2017-06-30,786591.7910964998,967591.7910964998
2017-07-03,786591.7910964998,968391.7910964998
2017-07-04,786591.7910964998,967691.7910964998
2017-07-05,786591.7910964998,968891.7910964998
2017-07-06,572059.6632864998,970759.6632864998
2017-07-07,754576.4238264998,969176.4238264998
2017-07-10,657926.7957514998,973326.7957514998
2017-07-11,522917.78161149984,982117.7816114998
2017-07-12,453410.1734414998,974010.1734414998
2017-07-13,384403.3405464998,979203.3405464998
2017-07-14,445586.0925144999,976786.0925144999
2017-07-18,445586.0925144999,973686.0925144999
2017-07-19,541137.8101494999,973437.8101494999
2017-07-20,541137.8101494999,975497.8101494999
2017-07-21,679323.3662694999,975263.3662694999
2017-07-24,820304.5839294998,975564.5839294998
2017-07-25,807042.6267794998,976042.6267794998
2017-07-26,781861.5980844998,976461.5980844998
2017-07-27,781861.5980844998,980661.5980844998
2017-07-28,781861.5980844998,971661.5980844998
2017-07-31,731583.7604744998,957483.7604744998
2017-08-01,902818.0297994998,952218.0297994998
2017-08-02,902818.0297994998,953818.0297994998
2017-08-03,902818.0297994998,954018.0297994998
2017-08-04,811176.1544744998,964776.1544744998
2017-08-07,811176.1544744998,965276.1544744998
2017-08-08,860100.2314244998,988800.2314244998
2017-08-09,860100.2314244998,984600.2314244998
2017-08-10,860100.2314244998,969000.2314244998
2017-08-14,813499.3760144997,962099.3760144997
2017-08-15,813499.3760144997,961399.3760144997
2017-08-16,813499.3760144997,964599.3760144997
2017-08-17,813499.3760144997,967599.3760144997
2017-08-18,813499.3760144997,964599.3760144997
2017-08-21,813499.3760144997,966599.3760144997
2017-08-22,967260.7607144996,967260.7607144996
2017-08-23,967260.7607144996,967260.7607144996
2017-08-24,967260.7607144996,967260.7607144996
2017-08-25,967260.7607144996,967260.7607144996
2017-08-28,967260.7607144996,967260.7607144996
2017-08-29,967260.7607144996,967260.7607144996
2017-08-30,868307.5663744996,948107.5663744996
2017-08-31,949581.4411444996,949581.4411444996
2017-09-01,949581.4411444996,949581.4411444996
2017-09-04,949581.4411444996,949581.4411444996
2017-09-05,949581.4411444996,949581.4411444996
2017-09-06,949581.4411444996,949581.4411444996
2017-09-07,949581.4411444996,949581.4411444996
2017-09-08,949581.4411444996,949581.4411444996
2017-09-11,949581.4411444996,949581.4411444996
2017-09-12,949581.4411444996,949581.4411444996
2017-09-13,949581.4411444996,949581.4411444996
2017-09-14,949581.4411444996,949581.4411444996
2017-09-15,949581.4411444996,949581.4411444996
2017-09-19,949581.4411444996,949581.4411444996
2017-09-20,949581.4411444996,949581.4411444996
2017-09-21,805157.8518344996,943157.8518344996
2017-09-22,805157.8518344996,944557.8518344996
2017-09-25,805157.8518344996,949957.8518344996
2017-09-26,805157.8518344996,945557.8518344996
2017-09-27,805157.8518344996,937557.8518344996
2017-09-28,937352.7046544997,937352.7046544997
2017-09-29,937352.7046544997,937352.7046544997
2017-10-02,937352.7046544997,937352.7046544997
2017-10-03,937352.7046544997,937352.7046544997
2017-10-04,937352.7046544997,937352.7046544997
2017-10-05,937352.7046544997,937352.7046544997
2017-10-06,937352.7046544997,937352.7046544997
2017-10-10,937352.7046544997,937352.7046544997
2017-10-11,937352.7046544997,937352.7046544997
2017-10-12,937352.7046544997,937352.7046544997
2017-10-13,937352.7046544997,937352.7046544997
2017-10-16,937352.7046544997,937352.7046544997
2017-10-17,937352.7046544997,937352.7046544997
2017-10-18,937352.7046544997,937352.7046544997
2017-10-19,937352.7046544997,937352.7046544997
2017-10-20,937352.7046544997,937352.7046544997
2017-10-23,937352.7046544997,937352.7046544997
2017-10-24,937352.7046544997,937352.7046544997
2017-10-25,937352.7046544997,937352.7046544997
2017-10-26,937352.7046544997,937352.7046544997
2017-10-27,937352.7046544997,937352.7046544997
2017-10-30,937352.7046544997,937352.7046544997
2017-10-31,937352.7046544997,937352.7046544997
2017-11-01,937352.7046544997,937352.7046544997
2017-11-02,937352.7046544997,937352.7046544997
2017-11-06,937352.7046544997,937352.7046544997
2017-11-07,937352.7046544997,937352.7046544997
2017-11-08,864940.5998894997,937240.5998894997
2017-11-09,864940.5998894997,935040.5998894997
2017-11-10,864940.5998894997,931940.5998894997
2017-11-13,864940.5998894997,930540.5998894997
2017-11-14,930139.4208044998,930139.4208044998
2017-11-15,930139.4208044998,930139.4208044998
2017-11-16,930139.4208044998,930139.4208044998
2017-11-17,930139.4208044998,930139.4208044998
2017-11-20,930139.4208044998,930139.4208044998
2017-11-21,930139.4208044998,930139.4208044998
2017-11-22,844607.0038344997,928307.0038344997
2017-11-24,844607.0038344997,927807.0038344997
2017-11-27,844607.0038344997,926907.0038344997
2017-11-28,844607.0038344997,926507.0038344997
2017-11-29,844607.0038344997,927207.0038344997
2017-11-30,844607.0038344997,928207.0038344997
2017-12-01,844607.0038344997,927807.0038344997
2017-12-04,844607.0038344997,928607.0038344997
2017-12-05,844607.0038344997,928507.0038344997
2017-12-06,844607.0038344997,928507.0038344997
2017-12-07,844607.0038344997,929507.0038344997
2017-12-08,844607.0038344997,929307.0038344997
2017-12-11,844607.0038344997,929307.0038344997
2017-12-12,844607.0038344997,929007.0038344997
2017-12-13,844607.0038344997,927707.0038344997
2017-12-14,844607.0038344997,927407.0038344997
2017-12-15,844607.0038344997,926607.0038344997
2017-12-18,844607.0038344997,927407.0038344997
2017-12-19,844607.0038344997,927007.0038344997
2017-12-20,844607.0038344997,928907.0038344997
2017-12-21,844607.0038344997,929207.0038344997
2017-12-22,844607.0038344997,929307.0038344997
2017-12-25,844607.0038344997,928007.0038344997
2017-12-26,844607.0038344997,926507.0038344997
2017-12-27,844607.0038344997,927607.0038344997
2017-12-28,844607.0038344997,926907.0038344997
2017-12-29,790723.5842444998,925523.5842444998
2018-01-04,873395.2897844998,925595.2897844998
2018-01-05,873395.2897844998,925295.2897844998
2018-01-09,873395.2897844998,927895.2897844998
2018-01-10,873395.2897844998,927895.2897844998
2018-01-11,873395.2897844998,929395.2897844998
2018-01-12,928709.4502544998,928709.4502544998
2018-01-15,928709.4502544998,928709.4502544998
2018-01-16,928709.4502544998,928709.4502544998
2018-01-17,928709.4502544998,928709.4502544998
2018-01-18,928709.4502544998,928709.4502544998
2018-01-19,928709.4502544998,928709.4502544998
2018-01-22,928709.4502544998,928709.4502544998
2018-01-23,928709.4502544998,928709.4502544998
2018-01-24,928709.4502544998,928709.4502544998
2018-01-25,928709.4502544998,928709.4502544998
2018-01-26,928709.4502544998,928709.4502544998
2018-01-29,928709.4502544998,928709.4502544998
2018-01-30,928709.4502544998,928709.4502544998
2018-01-31,928709.4502544998,928709.4502544998
2018-02-01,928709.4502544998,928709.4502544998
2018-02-02,928709.4502544998,928709.4502544998
2018-02-05,840573.0018544998,925973.0018544998
2018-02-06,840573.0018544998,915073.0018544998
2018-02-07,919450.5953044998,919450.5953044998
2018-02-08,919450.5953044998,919450.5953044998
2018-02-09,919450.5953044998,919450.5953044998
2018-02-13,919450.5953044998,919450.5953044998
2018-02-14,919450.5953044998,919450.5953044998
2018-02-15,919450.5953044998,919450.5953044998
2018-02-16,919450.5953044998,919450.5953044998
2018-02-19,919450.5953044998,919450.5953044998
2018-02-20,919450.5953044998,919450.5953044998
2018-02-21,919450.5953044998,919450.5953044998
2018-02-22,919450.5953044998,919450.5953044998
2018-02-23,919450.5953044998,919450.5953044998
2018-02-26,919450.5953044998,919450.5953044998
2018-02-27,919450.5953044998,919450.5953044998
2018-02-28,919450.5953044998,919450.5953044998
2018-03-01,919450.5953044998,919450.5953044998
2018-03-02,919450.5953044998,919450.5953044998
2018-03-05,919450.5953044998,919450.5953044998
2018-03-06,919450.5953044998,919450.5953044998
2018-03-07,919450.5953044998,919450.5953044998
2018-03-08,919450.5953044998,919450.5953044998
2018-03-09,919450.5953044998,919450.5953044998
2018-03-12,919450.5953044998,919450.5953044998
2018-03-13,919450.5953044998,919450.5953044998
2018-03-14,833517.5581144999,920917.5581144999
2018-03-15,833517.5581144999,920217.5581144999
2018-03-16,833517.5581144999,919017.5581144999
2018-03-19,833517.5581144999,915917.5581144999
2018-03-20,833517.5581144999,914617.5581144999
2018-03-22,748385.7613644999,911585.7613644999
2018-03-23,825565.9888795,901365.9888795
2018-03-26,899850.7097995,899850.7097995
2018-03-27,899850.7097995,899850.7097995
2018-03-28,899850.7097995,899850.7097995
2018-03-29,899850.7097995,899850.7097995
2018-03-30,899850.7097995,899850.7097995
2018-04-02,899850.7097995,899850.7097995
2018-04-03,899850.7097995,899850.7097995
2018-04-04,899850.7097995,899850.7097995
2018-04-05,818925.4253595,897625.4253595
2018-04-06,818925.4253595,894725.4253595
2018-04-09,818925.4253595,892425.4253595
2018-04-10,893809.2166095,893809.2166095
2018-04-11,893809.2166095,893809.2166095
2018-04-12,893809.2166095,893809.2166095
2018-04-13,893809.2166095,893809.2166095
2018-04-16,893809.2166095,893809.2166095
2018-04-17,893809.2166095,893809.2166095
2018-04-18,893809.2166095,893809.2166095
2018-04-19,893809.2166095,893809.2166095
2018-04-20,893809.2166095,893809.2166095
2018-04-23,893809.2166095,893809.2166095
2018-04-24,893809.2166095,893809.2166095
2018-04-25,893809.2166095,893809.2166095
2018-04-26,893809.2166095,893809.2166095
2018-04-27,893809.2166095,893809.2166095
2018-05-01,771620.0495095,898520.0495095
2018-05-02,771620.0495095,901620.0495095
2018-05-07,771620.0495095,908020.0495095
2018-05-08,771620.0495095,904620.0495095
2018-05-09,771620.0495095,898620.0495095
2018-05-10,725648.8792645,898848.8792645
2018-05-11,681280.1898995,898180.1898995
2018-05-14,681280.1898995,895680.1898995
2018-05-15,681280.1898995,882480.1898995
2018-05-16,884464.8768244999,884464.8768244999
2018-05-17,884464.8768244999,884464.8768244999
2018-05-18,884464.8768244999,884464.8768244999
2018-05-21,884464.8768244999,884464.8768244999
2018-05-22,884464.8768244999,884464.8768244999
2018-05-23,884464.8768244999,884464.8768244999
2018-05-24,884464.8768244999,884464.8768244999
2018-05-25,884464.8768244999,884464.8768244999
2018-05-28,884464.8768244999,884464.8768244999
2018-05-29,884464.8768244999,884464.8768244999
2018-05-30,884464.8768244999,884464.8768244999
2018-05-31,884464.8768244999,884464.8768244999
2018-06-01,884464.8768244999,884464.8768244999
2018-06-04,884464.8768244999,884464.8768244999
2018-06-05,884464.8768244999,884464.8768244999
2018-06-06,884464.8768244999,884464.8768244999
2018-06-07,884464.8768244999,884464.8768244999
2018-06-08,884464.8768244999,884464.8768244999
2018-06-11,884464.8768244999,884464.8768244999
2018-06-12,884464.8768244999,884464.8768244999
2018-06-13,884464.8768244999,884464.8768244999
2018-06-14,884464.8768244999,884464.8768244999
2018-06-15,884464.8768244999,884464.8768244999
2018-06-18,816259.2843694999,886159.2843694999
2018-06-19,816259.2843694999,896159.2843694999
2018-06-20,751158.4986194998,882758.4986194998
2018-06-21,804076.3777694999,877676.3777694999
2018-06-22,804076.3777694999,876776.3777694999
2018-06-25,804076.3777694999,879576.3777694999
2018-06-26,804076.3777694999,874976.3777694999
2018-06-27,859889.7635144999,859889.7635144999
2018-06-28,859889.7635144999,859889.7635144999
2018-06-29,859889.7635144999,859889.7635144999
2018-07-02,859889.7635144999,859889.7635144999
2018-07-03,859889.7635144999,859889.7635144999
2018-07-04,859889.7635144999,859889.7635144999
2018-07-05,859889.7635144999,859889.7635144999
2018-07-06,859889.7635144999,859889.7635144999
2018-07-09,859889.7635144999,859889.7635144999
2018-07-10,859889.7635144999,859889.7635144999
2018-07-11,859889.7635144999,859889.7635144999
2018-07-12,859889.7635144999,859889.7635144999
2018-07-13,859889.7635144999,859889.7635144999
2018-07-17,859889.7635144999,859889.7635144999
2018-07-18,859889.7635144999,859889.7635144999
2018-07-19,859889.7635144999,859889.7635144999
2018-07-20,778363.5487444999,860263.5487444999
2018-07-23,727084.1605845,860184.1605845
2018-07-24,727084.1605845,862184.1605845
2018-07-25,727084.1605845,865284.1605845
2018-07-26,578253.7488545,866453.7488545
2018-07-27,578253.7488545,869153.7488545
2018-07-30,509747.69123450003,870147.6912345
2018-07-31,481307.1392080001,875457.1392080002
2018-08-01,481307.1392080001,877317.1392080002
2018-08-02,481307.1392080001,868967.1392080002
2018-08-03,562381.3238680001,865991.3238680001
2018-08-06,630275.9612680001,865175.9612680001
2018-08-07,630275.9612680001,869515.9612680001
2018-08-08,630275.9612680001,867145.9612680001
2018-08-09,709752.625048,855952.625048
2018-08-10,790627.1195980001,857427.1195980001
2018-08-13,790627.1195980001,855427.1195980001
2018-08-14,856125.4756780001,856125.4756780001
2018-08-15,856125.4756780001,856125.4756780001
2018-08-16,856125.4756780001,856125.4756780001
2018-08-17,856125.4756780001,856125.4756780001
2018-08-20,856125.4756780001,856125.4756780001
2018-08-21,856125.4756780001,856125.4756780001
2018-08-22,856125.4756780001,856125.4756780001
2018-08-23,856125.4756780001,856125.4756780001
2018-08-24,856125.4756780001,856125.4756780001
2018-08-27,856125.4756780001,856125.4756780001
2018-08-28,856125.4756780001,856125.4756780001
2018-08-29,790023.1393780002,856223.1393780002
2018-08-30,790023.1393780002,856023.1393780002
2018-08-31,709899.0953780002,854539.0953780002
2018-09-03,709899.0953780002,854329.0953780002
2018-09-04,609243.2651030002,851033.2651030002
2018-09-05,609243.2651030002,847253.2651030002
2018-09-06,609243.2651030002,845903.2651030002
2018-09-07,681610.9609670002,839110.9609670002
2018-09-10,838866.9225920002,838866.9225920002
2018-09-11,838866.9225920002,838866.9225920002
2018-09-12,838866.9225920002,838866.9225920002
2018-09-13,763450.1661770003,830650.1661770003
2018-09-14,829248.0574220002,829248.0574220002
2018-09-18,756235.0223270003,824135.0223270003
2018-09-19,691534.8567970003,822334.8567970003
2018-09-20,756434.1425470003,823234.1425470003
2018-09-21,701949.7926270004,827749.7926270004
2018-09-25,581964.0367370003,830564.0367370003
2018-09-26,581964.0367370003,1411764.0367370003
2018-09-27,738620.9280320003,1389620.9280320003
2018-09-28,738620.9280320003,1395620.9280320003
2018-10-01,738620.9280320003,1400620.9280320003
2018-10-02,738620.9280320003,1413620.9280320003
2018-10-03,738620.9280320003,1403620.9280320003
2018-10-04,738620.9280320003,1413620.9280320003
2018-10-05,738620.9280320003,1409620.9280320003
2018-10-09,738620.9280320003,1407620.9280320003
2018-10-10,738620.9280320003,1405620.9280320003
2018-10-11,738620.9280320003,1382620.9280320003
2018-10-12,738620.9280320003,1382620.9280320003
2018-10-15,738620.9280320003,1380620.9280320003
2018-10-16,738620.9280320003,1383620.9280320003
2018-10-17,738620.9280320003,1398620.9280320003
2018-10-18,738620.9280320003,1404620.9280320003
2018-10-19,738620.9280320003,1406620.9280320003
2018-10-22,738620.9280320003,1408620.9280320003
2018-10-23,738620.9280320003,1391620.9280320003
2018-10-24,738620.9280320003,1391620.9280320003
2018-10-25,738620.9280320003,1378620.9280320003
2018-10-26,1385616.8844320003,1385616.8844320003
2018-10-29,1385616.8844320003,1385616.8844320003
2018-10-30,1385616.8844320003,1385616.8844320003
2018-10-31,1385616.8844320003,1385616.8844320003
2018-11-01,1385616.8844320003,1385616.8844320003
2018-11-02,1385616.8844320003,1385616.8844320003
2018-11-05,1385616.8844320003,1385616.8844320003
2018-11-06,1385616.8844320003,1385616.8844320003
2018-11-07,1385616.8844320003,1385616.8844320003
2018-11-08,1385616.8844320003,1385616.8844320003
2018-11-09,1385616.8844320003,1385616.8844320003
2018-11-12,1385616.8844320003,1385616.8844320003
2018-11-13,1385616.8844320003,1385616.8844320003
2018-11-14,1385616.8844320003,1385616.8844320003
2018-11-15,1385616.8844320003,1385616.8844320003
2018-11-16,1385616.8844320003,1385616.8844320003
2018-11-19,1385616.8844320003,1385616.8844320003
2018-11-20,1385616.8844320003,1385616.8844320003
2018-11-21,1385616.8844320003,1385616.8844320003
2018-11-22,1385616.8844320003,1385616.8844320003
2018-11-26,1385616.8844320003,1385616.8844320003
2018-11-27,1385616.8844320003,1385616.8844320003
2018-11-28,1385616.8844320003,1385616.8844320003
2018-11-29,1385616.8844320003,1385616.8844320003
2018-11-30,1385616.8844320003,1385616.8844320003
2018-12-03,1385616.8844320003,1385616.8844320003
2018-12-04,1385616.8844320003,1385616.8844320003
2018-12-05,1385616.8844320003,1385616.8844320003
2018-12-06,1385616.8844320003,1385616.8844320003
2018-12-07,1385616.8844320003,1385616.8844320003
2018-12-10,1385616.8844320003,1385616.8844320003
2018-12-11,1385616.8844320003,1385616.8844320003
2018-12-12,1385616.8844320003,1385616.8844320003
2018-12-13,1385616.8844320003,1385616.8844320003
2018-12-14,1385616.8844320003,1385616.8844320003
2018-12-17,1385616.8844320003,1385616.8844320003
2018-12-18,1385616.8844320003,1385616.8844320003
2018-12-19,1385616.8844320003,1385616.8844320003
2018-12-20,1385616.8844320003,1385616.8844320003
2018-12-21,1385616.8844320003,1385616.8844320003
2018-12-25,1385616.8844320003,1385616.8844320003
2018-12-26,1385616.8844320003,1385616.8844320003
2018-12-27,1385616.8844320003,1385616.8844320003
2018-12-28,1385616.8844320003,1385616.8844320003
2019-01-04,1385616.8844320003,1385616.8844320003
2019-01-07,1385616.8844320003,1385616.8844320003
2019-01-08,1385616.8844320003,1385616.8844320003
2019-01-09,1385616.8844320003,1385616.8844320003
2019-01-10,1385616.8844320003,1385616.8844320003
2019-01-11,1385616.8844320003,1385616.8844320003
2019-01-15,1385616.8844320003,1385616.8844320003
2019-01-16,1385616.8844320003,1385616.8844320003
2019-01-17,1385616.8844320003,1385616.8844320003
2019-01-18,1385616.8844320003,1385616.8844320003
2019-01-21,1385616.8844320003,1385616.8844320003
2019-01-22,1385616.8844320003,1385616.8844320003
2019-01-23,1292973.4585570004,1386573.4585570004
2019-01-24,1292973.4585570004,1384873.4585570004
2019-01-25,1200830.8079570003,1383830.8079570003
2019-01-28,934919.1369320004,1364619.1369320005
2019-01-29,862006.2568920004,1363706.2568920003
2019-01-30,976728.2250870004,1333228.2250870005
2019-01-31,1174421.4339870005,1333021.4339870005
2019-02-01,1241117.9307270006,1332417.9307270006
2019-02-04,1332875.5362720005,1332875.5362720005
2019-02-05,1332875.5362720005,1332875.5362720005
2019-02-06,1332875.5362720005,1332875.5362720005
2019-02-07,1332875.5362720005,1332875.5362720005
2019-02-08,1332875.5362720005,1332875.5362720005
2019-02-12,1332875.5362720005,1332875.5362720005
2019-02-13,1332875.5362720005,1332875.5362720005
2019-02-14,1252451.0271070006,1332951.0271070006
2019-02-15,1252451.0271070006,1331651.0271070006
2019-02-18,1252451.0271070006,1332351.0271070006
2019-02-19,1126856.5881370006,1332456.5881370006
2019-02-20,1014482.6164270006,1333982.6164270006
2019-02-21,1014482.6164270006,1337082.6164270006
2019-02-22,1014482.6164270006,1336082.6164270006
2019-02-25,1099350.9131770006,1336050.9131770006
2019-02-26,974758.0247570006,1335058.0247570006
2019-02-27,1098765.5830670006,1339365.5830670006
2019-02-28,1098765.5830670006,1339365.5830670006
2019-03-01,1210991.4248870006,1343791.4248870006
2019-03-04,1210991.4248870006,1344991.4248870006
2019-03-05,1210991.4248870006,1344591.4248870006
2019-03-06,1210991.4248870006,1346991.4248870006
2019-03-07,1210991.4248870006,1346591.4248870006
2019-03-08,1129365.0550620006,1340165.0550620006
2019-03-11,1129365.0550620006,1340865.0550620006
2019-03-12,1129365.0550620006,1356065.0550620006
2019-03-13,1027006.5888520007,1368006.5888520007
2019-03-14,914632.6171420007,1363532.6171420007
2019-03-15,914632.6171420007,1359132.6171420007
2019-03-18,997504.0127920007,1367304.0127920005
2019-03-19,997504.0127920007,1358504.0127920005
2019-03-20,997504.0127920007,1368304.0127920005
2019-03-22,1092556.5051520006,1364556.5051520006
2019-03-25,1092556.5051520006,1364556.5051520006
2019-03-26,1012232.1510420006,1367132.1510420006
2019-03-27,1012232.1510420006,1375532.1510420006
2019-03-28,922092.6015420007,1372292.6015420007
2019-03-29,922092.6015420007,1369092.6015420007
2019-04-01,922092.6015420007,1376192.6015420007
2019-04-02,1033319.9928120007,1352019.9928120007
2019-04-03,1268954.3226120006,1350554.3226120006
2019-04-04,1268954.3226120006,1348954.3226120006
2019-04-05,1347831.9160620007,1347831.9160620007
2019-04-08,1240666.0072120007,1349666.0072120007
2019-04-09,1240666.0072120007,1352066.0072120007
2019-04-10,1240666.0072120007,1353066.0072120007
2019-04-11,1240666.0072120007,1348366.0072120007
2019-04-12,1240666.0072120007,1349566.0072120007
2019-04-15,1240666.0072120007,1347966.0072120007
2019-04-16,1345303.6248520007,1345303.6248520007
2019-04-17,1345303.6248520007,1345303.6248520007
2019-04-18,1275996.3267920008,1347996.3267920008
2019-04-19,1275996.3267920008,1346496.3267920008
2019-04-22,1173838.1706920008,1345638.1706920008
2019-04-23,1068274.7427220007,1342774.7427220007
2019-04-24,961609.6091470007,1338409.6091470006
2019-04-25,961609.6091470007,1342209.6091470006
2019-04-26,954686.8704620007,1334686.8704620008
2019-05-07,954686.8704620007,1319486.8704620008
2019-05-08,1237048.6860020007,1311748.6860020007
2019-05-09,1237048.6860020007,1310048.6860020007
2019-05-10,1237048.6860020007,1310648.6860020007
2019-05-13,1237048.6860020007,1307948.6860020007
2019-05-14,1305342.7036220008,1305342.7036220008
2019-05-15,1305342.7036220008,1305342.7036220008
2019-05-16,1305342.7036220008,1305342.7036220008
2019-05-17,1305342.7036220008,1305342.7036220008
2019-05-20,1305342.7036220008,1305342.7036220008
2019-05-21,1305342.7036220008,1305342.7036220008
2019-05-22,1305342.7036220008,1305342.7036220008
2019-05-23,1305342.7036220008,1305342.7036220008
2019-05-24,1305342.7036220008,1305342.7036220008
2019-05-27,1305342.7036220008,1305342.7036220008
2019-05-28,1305342.7036220008,1305342.7036220008
2019-05-29,1305342.7036220008,1305342.7036220008
2019-05-30,1305342.7036220008,1305342.7036220008
2019-05-31,1305342.7036220008,1305342.7036220008
2019-06-03,1305342.7036220008,1305342.7036220008
2019-06-04,1305342.7036220008,1305342.7036220008
2019-06-05,1305342.7036220008,1305342.7036220008
2019-06-06,1305342.7036220008,1305342.7036220008
2019-06-07,1305342.7036220008,1305342.7036220008
2019-06-10,1305342.7036220008,1305342.7036220008
2019-06-11,1305342.7036220008,1305342.7036220008
2019-06-12,1214602.2237920007,1305002.2237920007
